year	i	j	role
2022	d41229fd9161f31bf8775d05704025d1	145	c
2022	e3d0dd85a9556f87f876740073eb3b14	145	d
2022	9391d090ec0236ecc3b7d97b3cc73c83	145	p
2022	23a4ef1a0f70f57bb69bdd666ca23381	145	p
2022	ceb6ffbde9983d402cf50772d1c28131	145	p
2022	583c635e63f7906f97c55bcaf7664a71	145	p
2022	be8f6656b0daa93acd6627569e25505b	145	p
2022	98e77a7b401f22bc5a1949a6327ab6da	145	p
2022	ac03dbd0de7a180fb1637e0bbd8ad4a1	145	p
2022	ebfcf5eb4b499077fe4f1b1e077b6cb2	145	p
2022	62193df734e5c2fa2569045621f7184f	145	p
2022	ae45f8de1e73badbe81e33b4ba29cbbb	145	p
2022	2f695313f347dda2b3ce773a6d4c960d	147	c
2022	1190010cba2a194a93dbccffb72e7d01	147	d
2022	f9ca27a42827b7ce89d602aad1caacd6	147	p
2022	9600f7d1956552847c215087c1a25020	147	p
2022	e54537a73e3327e33e825aea9a9e90db	147	p
2022	89dace99112d637d270e7a5dffa97c73	147	p
2022	b5c133cff46a2dc1dd27d41f2004fecb	147	p
2022	061c3f0d6e10a4bf22add36077e9e540	147	p
2022	8b08a23a1206ea1839f68ebba5951a77	148	c
2022	63b041a79df2b66cb81849d8432111d2	148	d
2022	d6a5633c64d67fa7172d9eb8bbbb121b	148	p
2022	27f871818b1b7eda03ef7de157d9aba8	148	p
2022	05b5cd491826adee65dea855bf3e2543	148	p
2022	36986ce1c35aaf7ed716c4d110189591	148	p
2022	e4f01e12f3ea89b2dd3ba1bddb6f200e	148	p
2022	583c635e63f7906f97c55bcaf7664a71	149	c
2022	23a4ef1a0f70f57bb69bdd666ca23381	149	d
2022	4fae31961ac672fcabd19f07513f85d1	149	p
2022	ddbabac6b603142c62b1b5979b87a54a	149	p
2022	707e2d7a19daadcb772c9277cd33ebac	149	p
2022	950ff9a543c96c1cf204656846f357aa	149	p
2022	d41229fd9161f31bf8775d05704025d1	149	p
2022	8a09d317a0ae7e3a0081e461b00a43a7	149	p
2022	0d9081209b4b964bf6cac3e9127944a1	149	p
2022	9c212dbfd03e1a2ae08e3d7f00aab506	149	p
2022	e3d0dd85a9556f87f876740073eb3b14	149	p
2022	d3b39dc54b0ba3d1c6c9b8dc88d192dd	15	c
2022	ca9d03e313da2d23b9e1ef1b302abd43	15	d
2022	80f999893918a8088068899c6eedfb70	15	p
2022	940d60ae4ccbeb86457afe95cf5a5282	15	p
2022	2cb1c92ee2ff3f1a4ca3140410f1a3bb	15	p
2022	1151165f05cf453cfffd9b1f0ae51bbd	15	p
2022	9848d4e8f4d48d456d524b2b7dcae9d4	15	p
2022	a480d6f0a220e4708cc50736096bba8d	15	p
2022	779359b5159c83d8f29cd580c822f4f3	150	c
2022	74546be4384de246bc844e0e4e5e0f00	150	d
2022	ee010c8a327ed8573d01caa6f331cad2	150	p
2022	e0877e127c88140a9929c91df2e902e4	150	p
2022	707e2d7a19daadcb772c9277cd33ebac	150	p
2022	2ea897b8d7d0d136aa021dba0e3e1f24	150	p
2022	27f2a33eda0751e3e0528455f7d49857	150	p
2022	79602c9ce1283902a41580d1f69097db	150	p
2022	15f8e32bf9dec09677a9a2672e06c870	150	p
2022	f0255fd1d8e48881e4ff7f15f003df1a	150	p
2022	c4346a01fbc7b203a90853aac7fab573	150	p
2022	a1f9e99822c75bb849bc3509766475f9	150	p
2022	78aa70f1bb536aaa02e354cc147a80aa	150	p
2022	779359b5159c83d8f29cd580c822f4f3	150	p
2022	8416f181f2bb94deeaf117733b7ea017	150	p
2022	bf183f56c72058dba665e1595340c0bb	155	c
2022	bf183f56c72058dba665e1595340c0bb	155	p
2022	2ed39df30b189fd30eb2e478c48483f7	155	p
2022	e81405e99b376acdd5165803254f62e8	155	p
2022	f5fd666b975dcd6215c98556ea778b61	155	p
2022	bd4fc76e0ed3915758f2d1afc80d46ac	156	c
2022	b6da389bc7419b137b374c2ee5280490	156	d
2022	514843310f905cc2d73b5bec925d22ef	156	p
2022	8c687778d9328e48ca3e930d018d5a45	156	p
2022	6c7c46285c2d6702073353ff714af589	156	p
2022	aa04f0b7454948e7b08704f7ff23fd5b	156	p
2022	812f24ceff31f4bf0448d2f097ddaa73	156	p
2022	ba6e970c027d1b30cc0cb1391a823096	156	p
2022	39adc3bf07e4924fddc896767cbb9805	156	p
2022	0136eadfbea439147010ecbbd964fbb1	157	c
2022	20df9bc5462c599e44a7ea4651cd0efa	157	d
2022	8342d3a805e3e9883e525add64a01423	157	p
2022	fed998a94ad642d9a1c9a48889c15a04	157	p
2022	4ee4ea0f18a4fa9611354f4f8ed69d36	157	p
2022	ace0f832a3c822df7ad173aa8b692b33	157	p
2022	d83bbf31e5332d5fa46b398cdb7e8504	157	p
2022	20df9bc5462c599e44a7ea4651cd0efa	157	p
2022	f0047a30d831dad7aa1062583346048e	157	p
2022	44b679879e53cb6091a91b2422f0c501	157	p
2022	5c6170c9afd189c486cdd175f2737e70	158	c
2022	5c6170c9afd189c486cdd175f2737e70	158	d
2022	777ede5f839604eacaced692466fca1f	158	p
2022	379eaed8d8136f7152d9fdaebacad491	158	p
2022	c0fd20226798cb083fb6112e434252a5	158	p
2022	e1f525396ef455c8668bb9151f844c0d	158	p
2022	a40f7d090b502930f5338c8066be5712	158	p
2022	73e6e1ed5d6dfdf6eb8aa8a82b1c967f	158	p
2022	a4a8a2337063a0c24a3505b39fc45e9a	159	c
2022	cf63b8e8adc81f30154833c2821e1c1a	159	d
2022	7266c436dfaf74120b33ddac5e9a9a18	159	p
2022	73f5cc00d823c0ff98eda10d51f75cd1	159	p
2022	1f0495f9319988d8000a891135f63167	159	p
2022	0dffef0bf2a1a6c2e39c3f52037e3c81	159	p
2022	bff2f99617c2e8fa8b5c36a508eaa80f	159	p
2022	1236beae9267faaf679934ccbd00aa40	159	p
2022	e9bdc03623bb13741a6a3b2576565bc4	159	p
2022	050feb7e80b616e31d28d7dd9ffcb9f6	159	p
2022	a1b7dfa9c38aaa705c79564495e6b16f	160	c
2022	d1049400cc474aa0ddf2e7c1520f4b99	160	d
2022	041fe6e45f929658ed284d376f6faeb2	160	d
2022	e273f75b6f5e2ea0273bcc493b6c9711	160	p
2022	d1fa3522dd2ade89173ee842930f14b9	160	p
2022	00418233da10ce8ee284827f6137dce1	160	p
2022	f5979273ff4038f4d6ba040ebc179a7b	160	p
2022	774b5073d79ac5cdecc7bb21bb726b0c	161	c
2022	cf1092f9a691f93ae4ed6f1959b4457e	161	p
2022	774b5073d79ac5cdecc7bb21bb726b0c	161	p
2022	61bd6500ea17e0fc1c8151f0a642bcd1	161	p
2022	ab1e12b0d7e177ba83ab2ba547e508fc	161	p
2022	69be87cb55bfa3b3826d15bf4c81fd50	161	p
2022	0b69f81ffa1016cf15ea1a223742002e	161	p
2022	df353181c8ce33cd11760c28e3a1bbff	161	p
2022	b33b58862f6d8911fd3cd0aa6aeee80e	161	p
2022	9be6b57f8c4bcd24621ecf6f3e60a92a	162	c
2022	74198ebb0d165eddd08298c4cd3ecfeb	162	d
2022	4b5f2e9bdbd8c9effa19ae2141649314	162	p
2022	bd6612ceb4db7e5bf02716948295e7ee	162	p
2022	a98f0804c6873a4f9a00e7745797bacf	162	p
2022	d4aa695e4d55a3c40d254f5e4bbeb31c	162	p
2022	b4cedebdf94ca4e86e8855ee9c283f40	162	p
2022	8ee42c86fa539c1dd66e0363cd1e0f02	162	p
2022	3fc408c991ccd6248c3aade0fd1c9b1d	163	c
2022	5231fd5935614a26cafaa108b1afb5f1	163	d
2022	6f6b06b5af63b8e82ba5c08df72456df	163	p
2022	6f3fdd506a8dad1b5f8b66f352b2e0d2	163	p
2022	111db34937c8624cfe847c38a0ec7676	163	p
2022	cbaac54b8972943a3a0a3166196941c7	163	p
2022	71554fa2f27c3e79c7495ff86e653e40	163	p
2022	f919514fbdd67a3170bf869bf982ab13	163	p
2022	b44a6f383cd554163169831b3c249468	163	p
2022	b44a6f383cd554163169831b3c249468	163	p
2022	d26dea7f55408e27736e09f2b4ef00cf	163	p
2022	569b5e454ab1f1fe63bc37de0f042e22	164	c
2022	f73d25995c44f13db984d3ba10fc3085	164	d
2022	799044a59da39933f69b662ca65da9f1	164	p
2022	e06c226d730684cd5535963b3ee8675d	164	p
2022	642300c2748419ca8536f9b19c49faa1	164	p
2022	b50ed0cbbabe660637221b8e11e6022f	164	p
2022	c6946a2c4332edebefa735680da18b04	164	p
2022	2ce9446fcee1f26532c79c413e7377a3	164	p
2022	36000e5c429d62eedd34b3153c5877d8	164	p
2022	59609f171849b13509cee187a8701157	164	p
2022	3116f36c6cd6658b0ab2a4217152e36f	164	p
2022	8010f7510b0d55699cacc12c43d938d3	164	p
2022	e81405e99b376acdd5165803254f62e8	165	d
2022	3658e707b52576db8fb5e30face7ad46	165	p
2022	a081f2a5533445a4531b4991d6e2bf21	165	p
2022	61726971720707a2e2994b9045e97b75	165	p
2022	ca9d03e313da2d23b9e1ef1b302abd43	165	p
2022	0c066d41f43e3076d8aa96146efe6a26	165	p
2022	02eaef441a2552d6c6274b2ee63a0432	165	p
2022	16af1664b7763f1697ea1bfeba60b00a	165	p
2022	9ab04201a6f4bf3ceb4b6132f30191c1	165	p
2022	f40e3e957ddee96c8b2a129d3e9d9927	165	p
2022	e3cefda20f37abd9364b99a532a59519	165	p
2022	8441a97d590ebb34c8f1162115187f3b	166	c
2022	c43144a4f107d770b18be902f9ebcd78	166	d
2022	d3c85d6a07bbd9551448319db855d28e	166	p
2022	00360f8eb32a9d17ae9c3342708742e7	166	p
2022	6f37b24be0b6da9a7ec942d12c538652	166	p
2022	3f3340dda79774d1bfa80fca7adbf51b	166	p
2022	7889f64ef34e4e70183fd5132314d447	166	p
2022	01f0b7a5a077d1815d4519e42aae5da7	166	p
2022	1718e78d4c8c35228f93fab9fe3598b3	166	p
2022	8441a97d590ebb34c8f1162115187f3b	166	p
2022	0f2324f0091781b5cf96be540446274e	17	c
2022	cec22a1b25dffc5c208d3affd977a1cf	17	p
2022	ca3f218cefe8ffdfb07fb5dbf79682e3	17	p
2022	662300f2f2093e1fedf702332865c0b7	17	p
2022	f6bf06c88ab9117ad5bdd1e20539a295	17	p
2022	a93421e1111661e7347c79d75cfc4bcf	17	p
2022	d3631fcd36c788f08368a1524c066536	17	p
2022	ed088239821ece69b1924eeace782ebc	17	p
2022	cbb0a41de67418085e436da51c71ba86	17	p
2022	34339a22e1a95600741e4d4ba4755311	17	p
2022	68dd20e50f0098b027a916b8cbd79229	178	c
2022	b60f1c9c059e1556a0e71e0423106346	178	d
2022	516b9bed2fea23e34d92765b646ab7e9	178	p
2022	c923ce2d88dcbb1f470b3854b80155a0	178	p
2022	d3fffed76d3d9cc60ee0835699db035b	178	p
2022	5ead808ee6fa71b25347a4209694d0b1	178	p
2022	7c25bd0973dc43b1980bacf42b3319c7	178	p
2022	9b4f43eb07d24f45b727f559ed02f3f4	178	p
2022	7f3f7d59030a18564cc33d6ff1be68b5	178	p
2022	b087d30bbdc1ba832559920256117819	178	p
2022	038c84430c0e00c111840601a0cca6a5	18	c
2022	5e120d763d69e37c304e2b5573e84e17	18	d
2022	68823e1a85bb5b62c3f50173af1e3e2d	18	p
2022	d03b78f778b433f837c13c6d68933ee7	18	p
2022	76735e3faf08d09a951153287700b511	18	p
2022	686b59d788db6019bd32bb9eadf39bcd	18	p
2022	3d2aa1cd0f957324a1c2a5086b0226a1	18	p
2022	d663795334e7c10d7ba1e8fb6e9f0427	18	p
2022	f57b93abd32be84e38a4e5ec37592a5f	180	c
2022	0e4e813c9d5ed7ee43f3c65eb99a6224	180	d
2022	7a1edd7f2ef434e39acbc08907a9b93e	180	p
2022	f57b93abd32be84e38a4e5ec37592a5f	180	p
2022	660f116abffd6d4c1b2a194e929e7a75	180	p
2022	0e4e813c9d5ed7ee43f3c65eb99a6224	180	p
2022	c2be5c027759ee9c175cc163ed26314c	180	p
2022	5896a9ad86189a7453d29b6fca5bd3e6	180	p
2022	52c459aedd6eb45e8486047014877b90	180	p
2022	785169ac4c7b41ddb8b0e186e09b48be	180	p
2022	0f904a2da933ec52ed9fe6b9af1f09d2	180	p
2022	b8450f843a0248a22db266010ce2787f	180	p
2022	eb13268e69acf1c1c86c37063353bb4a	180	p
2022	568e93cecd731730599cb3765cdeb9ff	180	p
2022	1bded8edbd90f4808cec23c4f5e13d97	181	c
2022	0eb43acb9bb9aa647f70d69926281990	181	d
2022	a22d99e04fa24f0094228dbf184d2381	181	p
2022	7f0ac5147ddc193b5cea1d5c3d6ab8aa	181	p
2022	add288e7d8c8ff4dc406a74f3c6a6d87	181	p
2022	0fd2defe8256db2a795318c0bf477244	181	p
2022	7645f37645f29c1e4fadd966a541da40	181	p
2022	7d9615d4528c4ee51ea20c358c274622	181	p
2022	36b808773c4259c5c7ff0500d7feb9fa	181	p
2022	00057692b1c2192033d1caabef8d50f8	181	p
2022	bc2433b607f15193a2c375f9bfbb63d2	182	c
2022	bc2433b607f15193a2c375f9bfbb63d2	182	d
2022	0185bb85b7b62f372dea08a86ae14b54	182	p
2022	6721f41fd416cbf3d7cc6b268d695045	182	p
2022	ca3f218cefe8ffdfb07fb5dbf79682e3	182	p
2022	130a68e47ac13c523e3f2b115967d274	182	p
2022	7a838be582ca7f5911f6df5e73cb21b5	182	p
2022	4bf7f48b87b9976be65212b5ce1600c6	182	p
2022	7554d5178b77626d7fdbfb6ecfc401e5	184	c
2022	f2f5aa10f54a2edf65bdd0e7e1ec9ee0	184	d
2022	a490c909e1cd087be2f3a212f87eee96	184	p
2022	edd62d49da08f6afa298c5163364e669	184	p
2022	5477c99aab5d2c3322da52ab5a13fc72	184	p
2022	8eb4465e8cb33c0f868830d2d3ca3ce8	184	p
2022	a382c8585cebb4317def0ab99209ac8d	184	p
2022	76735e3faf08d09a951153287700b511	184	p
2022	fb1a6b3ae3a080e082b72ad29cb5f150	184	p
2022	1617ed09485d803c202f4256c7c58236	184	p
2022	af54263589d16166c2a8df5592657452	184	p
2022	47da21cf1526dd03d916b7b992f9cee0	184	p
2022	f111e10ef0afef2f66057c1d6fef02c7	184	p
2022	2814861e6130b115bc3238ed95724ef9	184	p
2022	e75155a4f15e9c1145e3b93473149c48	184	p
2022	3272fc07c505af998d87b426d43e3ee1	185	c
2022	f101545303c36c7218a55069a11a2476	185	p
2022	3ad327f96cd8f4cff3acaa431314d9d4	185	p
2022	4806b1960c8134c18654f64161a12029	185	p
2022	b67304991efc71bc3f7ea643256d316f	185	p
2022	ebd6b6338eb600ebe6d87344cf417e65	185	p
2022	d4cbfe5fe527f25139f2286ec549693f	188	c
2022	b385405ff0b9564f6601d52de367510a	188	d
2022	adcc4a58058f7cf684984b2382295913	188	p
2022	d3c85d6a07bbd9551448319db855d28e	188	p
2022	cb518660a72be75ef1690936ebd53802	188	p
2022	0356014aa580f02fe2c247702e4b68e5	188	p
2022	2dfec20ad204734ad62b168ab226525a	188	p
2022	0b4828d7495a04c8599ffb4d4225155a	188	p
2022	8a09d317a0ae7e3a0081e461b00a43a7	188	p
2022	3c26578575e935e088de01aee698af83	188	p
2022	92bef2abb32bac59d2d5b6d9eeda6d1e	188	p
2022	418afdeb4d7231d5efbca7cdc50c1883	188	p
2022	8b7c75e495fd958976021a4e5e2191c0	188	p
2022	ada6be3852c5b6bf596f95db8fc58f1b	189	c
2022	fb858371c05a4a195182298e181b2e66	189	d
2022	188b354cb5a8a675f8e617929f0d8bb6	189	p
2022	9fc727ca4f8af18c648598d746b956e1	189	p
2022	6fa31a9e24e549970b9f8cf83ffbc9fa	189	p
2022	3a489ee138c7c737b799c60d271ef8b1	189	p
2022	3a489ee138c7c737b799c60d271ef8b1	189	p
2022	ada6be3852c5b6bf596f95db8fc58f1b	189	p
2022	51b773909ef0fa639b754246b4d6f9a5	189	p
2022	183bd5a00263138280572ff71d42564a	189	p
2022	0505972feb73006cce8be4099a523cc8	189	p
2022	6f9bbe7fb3a283aafefe4ca7a0a68852	189	p
2022	e6b0a66addd103bcafa543dfec045629	189	p
2022	fb858371c05a4a195182298e181b2e66	189	p
2022	e3b8e00240f9dce3cdf6cb5c6358908e	189	p
2022	e23eb4d89a8524f6a108a37a061cecb0	19	c
2022	1c9b198852b98fc06b1d75ff76e9e326	19	d
2022	9765cddc2a75e1a0a7e328654a8f95c2	19	p
2022	a462cbd8ba620fd129bc8d99b2b8dd91	19	p
2022	ec7423ed0184037dec4e3b8cbe87bfd6	19	p
2022	533ec4753735503e20c702a30a38a622	19	p
2022	e5905ec832288dc568f02233e1896b72	19	p
2022	161c003f6a4efadb76f7bfa35cbd83f7	19	p
2022	816cad8bc27ce6cc18446d56843cffc3	19	p
2022	28cc943ee033d3072cc4734353faffb2	19	p
2022	1f4c4d3c24939bc52280337d56cd26a9	19	p
2022	d3b39dc54b0ba3d1c6c9b8dc88d192dd	190	c
2022	7992df39d6401e0d8297a0ce70646d32	190	d
2022	3722b624e4f1223a331784f9afc9174b	190	p
2022	5c6ac82f411bdb68d735f772fab508a9	190	p
2022	b7aab1ece4007302cb69ff33401092a0	190	p
2022	687c25ecfed73936b24fd1f2b36ab1af	190	p
2022	14f365e37b2be8cfbb922651bfee6725	190	p
2022	bd45ae3a6077e5b9e58728a538a28e2f	190	p
2022	2cc94420f0c2537637dcd068834dff04	190	p
2022	37d7d217bbf3570bcc7861e422ede9f2	190	p
2022	bf72a1d079ee5c6de84c7f6aff029cda	190	p
2022	08927e145a44572abea9a51b521c6e89	190	p
2022	1f19457414ba7bb112393b6f8bd01254	190	p
2022	d56f6fb6a6410b36f42347fbe2ad93b0	191	c
2022	a40f7d090b502930f5338c8066be5712	191	d
2022	00360f8eb32a9d17ae9c3342708742e7	191	p
2022	a4a8a2337063a0c24a3505b39fc45e9a	191	p
2022	76ba930243bb622d8e32434183f73a4a	191	p
2022	4a672a3178a17794c8fb51ead6533a79	191	p
2022	59609f171849b13509cee187a8701157	191	p
2022	d9bf85c4daf1ffa51cde56d311baf3e0	191	p
2022	d7706e2aa6458b4aeb39343344c9b233	191	p
2022	8010f7510b0d55699cacc12c43d938d3	191	p
2022	7266c436dfaf74120b33ddac5e9a9a18	192	c
2022	5f752983d8864ad4523c42c7b6f8e73c	192	d
2022	60c759343e1f1f1553ce161bf539e530	192	p
2022	e74fa5c33820fa98ca9b31d79c73e7f3	192	p
2022	e6b2c2c5b5dc4b00cd7d12c32a5bb520	192	p
2022	2423b2b754a8b2e175199b4eb5e382c3	192	p
2022	580a0afe152c63df9d93155e5fee7ed9	192	p
2022	5ff388c7562767bd946e539d8cd5b1dc	192	p
2022	9e6c8e7a09c3bec3d85060e0d6584453	193	c
2022	b33b58862f6d8911fd3cd0aa6aeee80e	193	d
2022	6f6b06b5af63b8e82ba5c08df72456df	193	p
2022	8e07d60daebd092e608cb64b31c8fec8	193	p
2022	e14e86a6018467f40587e087d77166cc	193	p
2022	ceb9ba19d243027f86ae5545a3c1e886	193	p
2022	2c81bfd001f1126e7c62316197fa8e0c	193	p
2022	a229dad678e77e56692b2b5dd08e54ec	193	p
2022	373fabd800d02a26201a971b4c2d0add	193	p
2022	f47f34a6e083d654b5dffa96d82f18c7	193	p
2022	0bd33ac57195398548017f2ca948613d	193	p
2022	0a28929e5377c57c48b38474dcdcaaba	193	p
2022	5231fd5935614a26cafaa108b1afb5f1	193	p
2022	a1b7dfa9c38aaa705c79564495e6b16f	194	c
2022	a1b7dfa9c38aaa705c79564495e6b16f	194	d
2022	9c4b610908291ca4783a9004fe8f01fb	194	p
2022	065ebc7ef56e6da28d657b42b45927b5	194	p
2022	4a8a7aa54357ca1b15458c5b477489d1	194	p
2022	12c93bbd969dc48e8af3345391a4fa6c	194	p
2022	83537560c1841cd6651e11565a0e8540	194	p
2022	5e73953f7b182606f711da214d9ade7f	194	p
2022	b67304991efc71bc3f7ea643256d316f	194	p
2022	8f734b03fad56df50c055a40ea6af713	194	p
2022	ccd6178270ddd2fa68e4857ebcedc1c6	194	p
2022	9bc23f6c4b0961383625188770f0c42a	195	c
2022	00418233da10ce8ee284827f6137dce1	195	d
2022	6ea396fe63874e3c4b5e81de15a44d32	195	p
2022	8bf5da8e8c8b9fcef8864637370b3356	195	p
2022	d1fa3522dd2ade89173ee842930f14b9	195	p
2022	f025e479bf1a99328fb901698e059481	195	p
2022	d26dea7f55408e27736e09f2b4ef00cf	195	p
2022	44ff82586f56e7b509d55649f1a95d28	195	p
2022	569b5e454ab1f1fe63bc37de0f042e22	195	p
2022	0a28929e5377c57c48b38474dcdcaaba	195	p
2022	b0ca303cb2dea1a0970235763b24189f	195	p
2022	563bb95dc418e6e4262f4ae5e0d23b88	196	p
2022	5869393bbdbdcec7414468303597d24a	196	p
2022	3c61de83e456c15fe7e5581535298429	196	p
2022	41f18724fe240db7440f7add4483215e	196	p
2022	d27fe645f52e6ab718faa5b81774bb5c	196	p
2022	3e2d557f3ae6a0657f396ebbfca6019a	196	p
2022	9a22603fa882de9adc23dfd0419f8fde	196	p
2022	76356314e4ce47942da6177ff48d985f	196	p
2022	771215c88f43537ecc2c13d7b8b15c40	196	p
2022	688f5dfd09bac941844a2bf0100660b7	196	p
2022	a91a189fb841fb4ea5f6a18f40bbb657	196	p
2022	970715dba68bfcffad2bdc342b23c984	196	p
2022	28f1ea6ea64788b39bc13b991840f6fc	196	p
2022	4aa66f0587e70096d2a172bd453f8e1c	196	p
2022	b23397b0090756e68ff83fb09948fbd4	198	c
2022	e3867ceb6f478d330cbf7ce1efb8340e	198	d
2022	938c580bb97c5cd9cb5f18ac1c5295de	198	p
2022	fd3953da72ba68c2ca79219b3ed73241	198	p
2022	b874d547a56b19e90582e3922fedae4e	198	p
2022	1c10536e5aab0bd272f48c0292f997d9	198	p
2022	cbb0a41de67418085e436da51c71ba86	198	p
2022	ccd6178270ddd2fa68e4857ebcedc1c6	198	p
2022	ed40e7b7b890211c44f47ddd30d28362	199	c
2022	b47b936cfeb5d7ba251dc0b1447c0e50	199	d
2022	162c99c1ac1c70b6314e34b24bb16f46	199	p
2022	93c91bafa3903f6b3f3a670b9e410408	199	p
2022	756ce872a94b72a4754b9086583f0add	199	p
2022	def4b3e27b6315aaf5174540cfe4ea2e	199	p
2022	aaccebd45a14456c5c883e56bd737be3	199	p
2022	af44078ff3b6fdb29a78ebd531e4ee26	199	p
2022	3b06d872eacff042dd939308c00e3fc3	199	p
2022	5e42275c5cba2b0f6c47b940a3f6ed81	199	p
2022	d9bf85c4daf1ffa51cde56d311baf3e0	199	p
2022	ed4745e798f40b845fa64d326acfdc31	199	p
2022	9beb9ea4b3f33d5c776795e5b66730d0	199	p
2022	418afdeb4d7231d5efbca7cdc50c1883	199	p
2022	e19393d3f3e56440b5f4ae420fd12785	199	p
2022	9a22603fa882de9adc23dfd0419f8fde	2	c
2022	826f960fd94a70b29e44f378b77305d6	2	d
2022	87df9014c68f2ab678b3b93e23a8e1e5	2	p
2022	ea1195bc81e8d813f4503b2154b2b4a0	2	p
2022	57428fd1333dc91cab368d1c0420f10e	2	p
2022	9a22603fa882de9adc23dfd0419f8fde	2	p
2022	826f960fd94a70b29e44f378b77305d6	2	p
2022	bfc5bda84aaa8ea0f101d652bb96ff03	2	p
2022	82aefcae98d3e3c3da69ae250ae02986	2	p
2022	82aefcae98d3e3c3da69ae250ae02986	2	p
2022	12d088bc03b2af8869f16eb2aaa43e2a	2	p
2022	2299ca07e5e963306d5b7fd2faba36f8	20	c
2022	9e92567a835d573ac353c556160eca87	20	d
2022	514843310f905cc2d73b5bec925d22ef	20	p
2022	950ff9a543c96c1cf204656846f357aa	20	p
2022	d817e9a86cbd3b56729201aa7eb686a4	20	p
2022	b9fc03d099eb9030735fbf5aec943624	20	p
2022	d8e24746ab4b998ce57243dfcf5fd285	200	c
2022	0d9081209b4b964bf6cac3e9127944a1	200	d
2022	a1e87eed1c0406ab91718fb3872a8179	200	p
2022	7ac48636c91370cdf25892c8d024ea4f	200	p
2022	e3867ceb6f478d330cbf7ce1efb8340e	200	p
2022	6f6c8b3d9ada036fdcc390bbbd1389e3	200	p
2022	53783676ab544ca2c0ecda2aaf9d9ec6	200	p
2022	f3a5fe2f77e059074ce127329bb74903	200	p
2022	298b53c2dbb5eb0d943b1c4d7e86c6a7	200	p
2022	2299ca07e5e963306d5b7fd2faba36f8	200	p
2022	8b5f8d59e99fc37baa453dff9fdaaaef	200	p
2022	3b06d872eacff042dd939308c00e3fc3	200	p
2022	80cf123a091d4138d09e4c31e609da95	200	p
2022	d8e24746ab4b998ce57243dfcf5fd285	200	p
2022	ac03dbd0de7a180fb1637e0bbd8ad4a1	200	p
2022	4f2ee3e9add90e51c3ab035d5a689dac	200	p
2022	bfa7c8e93cb836b2112cb02319339e37	201	c
2022	aa5a8b76e1cacbe39c9b063bf1581ca4	201	d
2022	938c580bb97c5cd9cb5f18ac1c5295de	201	p
2022	12c93bbd969dc48e8af3345391a4fa6c	201	p
2022	777ede5f839604eacaced692466fca1f	201	p
2022	3f4fa516f9bcb0ab2a164a0922118363	201	p
2022	b874d547a56b19e90582e3922fedae4e	201	p
2022	200612eeb62855d78c284d1110e59059	201	p
2022	8441a97d590ebb34c8f1162115187f3b	202	c
2022	01f0b7a5a077d1815d4519e42aae5da7	202	d
2022	d3c85d6a07bbd9551448319db855d28e	202	p
2022	d3c85d6a07bbd9551448319db855d28e	202	p
2022	be5d21fca279cf130404773d0a1eee5e	202	p
2022	bf0f26e3f7bd37f89789e382ffd98c35	202	p
2022	7c0fdff805f439c29c3b7292b81fab7e	202	p
2022	7c0fdff805f439c29c3b7292b81fab7e	202	p
2022	5b784db9c4c38be65663d8e619dc2eb3	202	p
2022	2cb0b8d8bfbe90a636e2fa97569bc22e	202	p
2022	6d4e20f6182d63e7b9b5b9c5fa452670	202	p
2022	994621a236765974a2446a31a07c2228	202	p
2022	4cc8725f14928813153c9d8382f38557	203	c
2022	4cc8725f14928813153c9d8382f38557	203	d
2022	674855103454b18a5626045eaf25b34d	203	p
2022	7341a997b666e7177af551a196dad5c0	203	p
2022	e74fa5c33820fa98ca9b31d79c73e7f3	203	p
2022	0dffef0bf2a1a6c2e39c3f52037e3c81	203	p
2022	20352f2aab79da0529318f9d54ec7479	203	p
2022	e19393d3f3e56440b5f4ae420fd12785	203	p
2022	050feb7e80b616e31d28d7dd9ffcb9f6	204	c
2022	20352f2aab79da0529318f9d54ec7479	204	d
2022	4f797eaeadf52783bd5253f9bcd1e709	204	p
2022	7e15a51d4f21c481c325eb335c303f0b	204	p
2022	74b94b869d50a4765abae171154e9a83	204	p
2022	5f752983d8864ad4523c42c7b6f8e73c	204	p
2022	8010f7510b0d55699cacc12c43d938d3	204	p
2022	3edf83b08b6d471522048f9de6e2d22e	205	c
2022	bb058783da72731209189cb8d2f881b1	205	d
2022	848d1d19a4583dd49d73a8a303a9a639	205	p
2022	f5023901d968d4594edb4527e0c59307	205	p
2022	bf9ef38b932f41ed14fb90c882e3d375	205	p
2022	3272fc07c505af998d87b426d43e3ee1	205	p
2022	6f3a20c9a7ae31f66b8cc123907ce5b6	205	p
2022	af853de4d8a90546bab58809828f1ae1	205	p
2022	0bc88073ca8425b62f6b0b8c7d2f0bed	206	c
2022	f4d736ac3ecb9e3c2ed3fe7c493472f9	206	p
2022	f2f5aa10f54a2edf65bdd0e7e1ec9ee0	206	p
2022	e19287d26bf7c192289e8cdf1e5c27d8	206	p
2022	4408f92b17e37d22a15587ac00bb9f33	206	p
2022	47002a70cfa81d01ad0c22a0ff4e3feb	206	p
2022	6bfade13376efaa579328e3dcb4da23c	207	c
2022	6bfade13376efaa579328e3dcb4da23c	207	d
2022	beeee6e3322218c22ab276e79009b787	207	p
2022	69f00a2eb49d5a10658c66cb0b591e93	207	p
